cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1
"(1552.23, 2465.31)",0,2,1,0,1,1,7,0,0,0,6,0,0,1,0,0,5,0,0,0,2,1,1,0,1,2,8,1,1,2,0,5,0,1,7,0,0,0,0,9,1,0,0,0,0,2,4,3,0,2,2,1,4,0,4,0,1,12,9,6
"(1552.25, 2684.07)",0,0,4,1,0,0,0,0,0,0,3,2,0,0,8,0,4,0,1,9,20,0,0,1,1,0,0,3,5,41,0,12,0,3,3,0,5,1,1,5,26,0,4,0,0,0,1,4,1,0,0,1,1,0,7,0,0,8,0,1
"(1552.30, 445.72)",4,0,0,0,0,0,1,1,0,1,14,4,0,0,0,0,10,0,1,2,1,2,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,1,9,0,3
"(1552.35, 357.70)",0,1,2,0,0,2,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2
"(1552.54, 1505.90)",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"(1552.64, 343.52)",4,3,2,0,0,0,2,3,0,0,3,15,0,0,0,2,13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,11,1,0,0,0,0,0,0,2,0,0,2,1,3,0,0,0,2,12,3,3
"(1552.78, 1704.01)",0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,0,3,1
"(1552.79, 1688.08)",2,0,7,1,0,0,1,0,0,0,6,3,0,0,0,2,6,0,0,0,0,2,1,0,0,0,0,3,9,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,1,2,3,0,0,1,1,4
"(1552.88, 1486.02)",0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,4,0,0
"(1552.89, 327.45)",1,1,19,0,0,0,2,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,8,1,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,5,1,9,0,0,10,1,1
"(1553.10, 2413.52)",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,1,2
"(1553.13, 2314.71)",0,1,3,0,0,0,0,1,0,0,2,6,0,0,0,0,6,0,0,0,0,1,0,2,0,2,1,4,2,2,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,2,2,2
"(1553.25, 2326.06)",1,0,1,0,0,1,0,5,0,0,2,9,2,0,0,0,17,0,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,2,10,0,0,0,0,0,11,2,0,0,0,0,4,0,0,2,0,4,2,1
"(1553.26, 701.09)",1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1
"(1553.36, 604.09)",0,1,5,0,0,1,1,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,1,3
"(1553.38, 1620.55)",4,0,1,0,0,0,0,3,0,1,6,7,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,4
"(1553.46, 393.81)",0,0,0,0,0,0,1,4,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,3,0,0
"(1553.54, 2369.22)",2,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,4,1,1
"(1553.66, 2273.35)",1,1,0,0,0,0,0,1,0,0,2,8,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,4,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18,2,0,0,1,5,2,0,0,0,0,3,2,4
"(1553.75, 736.74)",5,0,0,0,0,0,2,1,0,17,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,2,0,1,1
"(1554.18, 407.61)",0,3,0,1,0,0,0,3,0,0,2,8,1,0,0,0,7,0,0,0,0,0,1,1,0,0,3,2,5,0,0,0,2,0,15,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,1,3,2,0,0,1,6,4,2,6
"(1554.37, 233.57)",1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,12,13,0,0,6,1,0
"(1554.40, 433.62)",1,0,0,2,0,0,0,1,0,1,0,14,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,2,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,1,0,0,0,0,1,2,8
"(1554.40, 595.19)",0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,3,5,1,3
"(1554.78, 1711.70)",2,0,0,0,0,0,0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2
"(1555.03, 2258.71)",2,1,0,0,0,1,0,0,0,0,2,8,0,4,1,0,5,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,3,4,0,0,0,0,3,0,2
"(1555.52, 2431.16)",0,1,0,0,0,1,3,0,0,0,3,1,0,0,0,0,2,1,0,1,0,1,0,1,0,1,0,7,0,0,0,1,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,5,1
"(1555.70, 157.54)",3,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"(1555.77, 2443.34)",1,2,4,0,0,0,4,0,0,0,5,3,0,1,0,0,4,0,0,0,0,2,5,0,0,1,1,10,1,3,0,13,0,0,7,0,0,0,0,4,9,1,0,1,0,1,2,1,0,2,1,3,11,0,0,0,2,10,8,2
"(1555.84, 149.00)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"(1556.00, 1611.96)",4,0,1,0,0,0,0,2,0,1,3,7,0,0,0,0,7,0,0,0,0,0,1,1,0,0,3,1,4,3,0,0,0,0,4,0,0,0,0,4,1,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,3,0,3,5
"(1556.03, 1755.71)",0,0,2,0,0,0,0,1,0,0,2,6,0,2,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,2
"(1556.29, 1367.64)",1,3,3,1,0,0,0,1,0,0,9,6,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,1,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,3,2,0,2,0,0,1,1,2
"(1556.70, 1769.85)",1,1,16,0,0,0,0,0,0,0,12,2,0,0,0,0,3,0,0,0,0,1,6,0,0,2,3,13,0,2,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,2,1,2,0,1,0,0,4,4,1,0,1,2,2,3
"(1556.94, 1696.41)",0,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,0,0,0,1,4
"(1556.95, 2290.37)",4,4,0,0,0,0,0,0,0,1,3,1,0,0,1,0,5,0,7,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,1,2,3,0,0,0,1,6,3,9
"(1557.03, 2182.80)",0,2,1,0,0,0,0,1,0,0,9,3,1,0,0,0,8,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,2,0,3
"(1557.24, 242.06)",3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2
"(1557.47, 1604.61)",2,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,1,3,2,1,3,0,0,1,1,0,3,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,3,0,3
"(1557.76, 1594.10)",2,0,1,1,0,0,1,1,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,1,2,0,3
"(1557.77, 316.80)",1,1,1,0,0,1,0,0,0,0,2,12,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,5,1,0
"(1558.16, 613.47)",3,3,4,0,0,0,1,1,0,3,5,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,1,2,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,0,1,1,2,5
"(1558.22, 130.71)",1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,3,0,1
"(1558.39, 2248.36)",0,0,2,0,0,0,0,0,0,0,0,6,0,1,3,0,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,2,2,0,0,0,1,1,1,2
"(1558.72, 1466.19)",1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,5,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17,0,0,0,1,1
"(1558.82, 886.18)",2,1,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"(1558.84, 2426.16)",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,3,4,0,0,0,0,4,1,2
"(1558.94, 1735.05)",1,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,0,2,0,7
"(1559.39, 709.70)",2,0,5,0,0,0,0,1,0,0,2,5,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,5,1,6,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,4,6
"(1559.51, 835.62)",2,2,3,0,1,1,0,0,0,0,2,5,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,1,1,0
"(1559.67, 1747.50)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"(156.01, 879.05)",0,0,3,0,0,0,0,0,1,0,1,7,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,1,0,2,0,0,2,0,1
"(156.01, 965.17)",0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0
"(156.21, 2129.54)",3,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
"(156.30, 1273.87)",2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,4
"(156.32, 2237.37)",5,1,5,0,0,0,0,0,0,1,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,3,1,1,0,0,3,1,2
"(156.72, 1970.62)",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,7,0,0
"(156.90, 2285.12)",1,2,0,0,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,2,1,0,5
"(1560.00, 381.92)",0,0,1,0,0,0,1,1,0,0,2,11,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,4,2,5,0,3,0,0,4,0,0,0,0,3,4,0,0,0,0,1,2,1,0,0,0,3,3,0,0,0,0,9,2,5
"(1560.11, 1382.65)",1,0,9,0,0,0,0,0,0,0,2,3,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,5,0,7,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,2,10,25,1,0,0,0,3
"(1560.20, 748.69)",2,1,0,0,0,0,0,1,0,1,4,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,1,4
"(1560.23, 521.03)",0,2,0,0,0,0,0,0,0,1,2,1,0,3,0,0,5,0,0,0,0,2,0,0,0,0,6,4,0,0,0,3,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,7,3
"(1560.32, 363.94)",4,1,0,0,0,0,0,1,0,5,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,3
"(1560.43, 2355.36)",3,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,8,1,0,0,1,0,2,0,0,2,0,7,0,5,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,17,1,0,0,0,3,1,0,0,0,2,1,1,5
"(1560.45, 140.95)",1,0,1,0,0,0,0,1,0,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,2,0,8
"(1560.57, 2454.07)",0,0,9,0,0,0,5,0,0,0,6,0,0,2,0,0,4,0,0,3,1,2,2,2,0,0,3,10,0,4,1,7,0,0,5,0,0,0,7,7,3,2,0,0,0,1,1,2,0,1,0,0,9,0,1,0,1,4,7,2
"(1560.60, 1584.89)",7,0,6,0,0,0,1,3,0,7,3,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,8
"(1560.79, 2223.32)",0,3,0,0,0,0,0,1,0,0,4,12,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,4,2,0,0,0,1,1,0,0
"(1561.01, 462.46)",0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
"(1561.09, 2279.92)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,5,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,0,0,0,1,5,2,3
"(1561.19, 1153.48)",0,6,0,0,0,0,1,1,0,0,1,7,0,1,0,0,24,0,0,0,1,2,1,1,2,3,4,17,4,1,0,0,0,0,50,0,0,0,0,33,3,0,0,0,0,0,0,6,0,0,0,8,10,0,0,0,0,10,3,13
"(1561.23, 2418.57)",0,0,10,0,0,0,1,0,0,0,6,3,0,1,0,0,5,3,0,0,0,2,2,1,0,0,0,4,0,3,0,4,0,0,3,0,0,0,0,3,0,2,0,0,0,1,1,6,0,1,1,1,5,0,2,0,0,3,6,2
"(1561.36, 2164.66)",0,0,0,3,0,1,0,0,0,0,2,6,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,1,6,0,0,0,0,4,3,3
"(1561.67, 1403.30)",1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"(1561.71, 402.89)",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,3,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,2,0
"(1561.85, 507.87)",3,1,2,0,0,0,0,3,0,0,4,16,0,2,0,0,4,1,0,0,0,0,1,2,0,0,4,5,0,7,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,7,2,0,0,3,5,6,0,0,0,0,6,1,1
"(1562.03, 2206.69)",0,2,0,1,0,0,2,0,0,0,3,16,0,1,0,0,17,0,4,0,0,0,0,1,0,0,0,0,15,2,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,11,1,0,0,0,0,3,0,0,0,2,4,0,3
"(1562.28, 2435.70)",0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,4,0,0,3,1,3,3,0,0,0,14,14,0,3,0,3,0,0,8,0,1,2,2,3,2,2,0,0,0,0,2,2,0,0,0,0,9,0,0,0,0,5,9,1
"(1562.29, 914.13)",0,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,5,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0
"(1562.31, 846.84)",1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,1,3,0,0,2,0,2
"(1562.36, 607.43)",0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,4,4,7,0,0,1,0,3
"(1562.53, 774.71)",5,2,3,0,0,1,0,1,0,1,3,0,0,0,0,2,5,0,1,0,1,1,0,0,0,0,0,7,6,1,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,2,3,3
"(1562.59, 1763.68)",0,0,16,0,0,0,0,0,0,0,8,3,0,0,0,0,3,1,0,0,0,1,2,0,0,0,1,7,1,0,0,0,0,0,8,0,0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,0,3,3,1,2,3,0,1
"(1562.61, 1418.51)",0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,2
"(1562.88, 2330.54)",1,1,1,0,0,0,1,0,0,0,3,17,0,2,0,0,7,0,0,0,0,1,0,0,0,1,0,2,1,8,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,15,2,0,0,0,3,7,0,0,0,1,0,2,5
"(1562.99, 440.16)",0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"(1563.11, 789.72)",2,2,2,0,1,0,0,1,0,1,2,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
"(1563.26, 2379.16)",0,1,2,0,0,0,0,2,0,1,8,3,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,10,3,0,0,0,4,3,0,5,0,1,1,3,3
"(1563.56, 1502.10)",2,2,0,0,0,0,0,1,0,0,2,5,0,0,1,0,1,2,0,0,2,1,1,0,2,1,2,7,1,3,0,4,1,0,6,0,0,0,0,3,12,0,1,0,0,0,2,2,0,0,3,1,2,0,0,0,0,4,0,10
"(1563.62, 1723.60)",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"(1563.66, 2193.16)",0,2,0,1,0,0,0,0,0,0,5,5,0,0,0,0,3,0,1,1,1,1,0,0,0,0,2,1,3,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,1,0,0,0,0,2,2,1,0
"(1563.92, 863.50)",2,1,3,0,0,0,0,0,0,1,0,5,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,5,2,2,0,0,1,1,3,3
"(1564.02, 260.01)",2,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1
"(1564.11, 873.35)",5,0,2,0,0,0,0,3,1,0,1,11,1,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,1,5,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,2,1,0,0,0,0,1,4
"(1564.44, 2258.98)",0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,0,0,0,0,3,0,3
"(1564.52, 1700.04)",2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,2,2
"(1564.57, 2408.95)",0,0,3,0,0,0,1,0,2,0,7,1,0,0,0,0,9,1,0,0,1,0,2,2,0,0,2,4,1,5,2,7,0,0,1,0,0,0,0,4,3,2,0,0,0,2,2,3,0,2,0,2,10,0,5,0,0,0,6,2
"(1564.62, 675.98)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1564.71, 1127.37)",0,1,1,0,0,0,1,1,0,0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,12,0,0,0,1,0,0,9,0,0,0,0,11,2,1,0,0,0,0,4,1,0,0,0,7,0,0,0,0,2,1,0,10
"(1564.93, 1474.38)",0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,12,1,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
"(1565.05, 692.52)",2,1,13,0,0,0,0,2,0,2,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,5,6,1,3,1,0,3,0,2
"(1565.18, 536.21)",5,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,0,0,2,4
